Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Caribbean Netherlands,2020-04-07,2,NA,NA,NA,NA,2,NA,76,NA,10,381,2020_04_08_11_00_03_GMT,North America,NA,BES
Falkland Islands,2020-04-07,2,NA,NA,NA,NA,2,NA,575,NA,NA,NA,2020_04_08_11_00_03_GMT,South America,NA,FLK
Papua New Guinea,2020-04-07,2,NA,NA,NA,NA,2,NA,0.2,NA,72,8,2020_04_08_11_00_03_GMT,Australia/Oceania,NA,PNG
South Sudan,2020-04-07,2,1,NA,NA,NA,2,NA,0.2,NA,NA,NA,2020_04_08_11_00_03_GMT,Africa,NA,SSD
Saint Pierre Miquelon,2020-04-07,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_04_08_11_00_03_GMT,North America,NA,SPM
Timor-Leste,2020-04-07,1,NA,NA,NA,NA,1,NA,0.8,NA,NA,NA,2020_04_08_11_00_03_GMT,Asia,NA,TLS
China,2020-04-08,81802,62,3333,2,77279,1190,189,57,2,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,CHN
USA,2020-04-08,434927,31935,14788,1940,22891,397248,9279,1314,45,2209041,6674,2020_04_09_11_00_04_GMT,North America,NA,USA
Spain,2020-04-08,148220,6278,14792,747,48021,85407,7069,3170,316,355000,7593,2020_04_09_11_00_04_GMT,Europe,NA,ESP
Italy,2020-04-08,139422,3836,17669,542,26491,95262,3693,2306,292,807125,13349,2020_04_09_11_00_04_GMT,Europe,NA,ITA
Germany,2020-04-08,113296,5633,2349,333,46300,64647,4895,1352,28,1317887,15730,2020_04_09_11_00_04_GMT,Europe,NA,DEU
France,2020-04-08,112950,3881,10869,541,21254,80827,7148,1730,167,224254,3436,2020_04_09_11_00_04_GMT,Europe,NA,FRA
Iran,2020-04-08,64586,1997,3993,121,29812,30781,3987,769,48,211136,2514,2020_04_09_11_00_04_GMT,Asia,NA,IRN
UK,2020-04-08,60733,5491,7097,938,135,53501,1559,895,105,282074,4155,2020_04_09_11_00_04_GMT,Europe,NA,GBR
Turkey,2020-04-08,38226,4117,812,87,1846,35568,1492,453,10,247768,2938,2020_04_09_11_00_04_GMT,Asia,NA,TUR
Belgium,2020-04-08,23403,1209,2240,205,4681,16482,1276,2019,193,84248,7269,2020_04_09_11_00_04_GMT,Europe,NA,BEL
Switzerland,2020-04-08,23280,1027,895,74,9800,12585,391,2690,103,171938,19867,2020_04_09_11_00_04_GMT,Europe,NA,CHE
Netherlands,2020-04-08,20549,969,2248,147,250,18051,1424,1199,131,101534,5926,2020_04_09_11_00_04_GMT,Europe,NA,NLD
Canada,2020-04-08,19438,1541,427,46,4548,14463,426,515,11,361969,9591,2020_04_09_11_00_04_GMT,North America,NA,CAN
Brazil,2020-04-08,16188,2154,820,134,127,15241,296,76,4,54824,258,2020_04_09_11_00_04_GMT,South America,NA,BRA
Portugal,2020-04-08,13141,699,380,35,196,12565,245,1289,37,128784,12630,2020_04_09_11_00_04_GMT,Europe,NA,PRT
Austria,2020-04-08,12942,303,273,30,4512,8157,267,1437,30,120755,13408,2020_04_09_11_00_04_GMT,Europe,NA,AUT
S. Korea,2020-04-08,10384,53,200,8,6776,3408,55,203,4,477304,9310,2020_04_09_11_00_04_GMT,Asia,NA,KOR
Israel,2020-04-08,9404,156,73,8,801,8530,147,1086,8,117339,13557,2020_04_09_11_00_04_GMT,Asia,NA,ISR
Russia,2020-04-08,8672,1175,63,5,580,8029,8,59,0.4,910221,6237,2020_04_09_11_00_04_GMT,Europe,NA,RUS
Sweden,2020-04-08,8419,726,687,96,205,7527,678,834,68,54700,5416,2020_04_09_11_00_04_GMT,Europe,NA,SWE
Ireland,2020-04-08,6074,365,235,25,25,5814,165,1230,48,42484,8604,2020_04_09_11_00_04_GMT,Europe,NA,IRL
Australia,2020-04-08,6052,64,50,1,2813,3189,87,237,2,319784,12541,2020_04_09_11_00_04_GMT,Australia/Oceania,NA,AUS
Norway,2020-04-08,6042,NA,101,12,32,5909,78,1115,19,113896,21009,2020_04_09_11_00_04_GMT,Europe,NA,NOR
India,2020-04-08,5916,565,178,18,506,5232,NA,4,0.1,167235,121,2020_04_09_11_00_04_GMT,Asia,NA,IND
Chile,2020-04-08,5546,430,48,5,1115,4383,362,290,3,60391,3159,2020_04_09_11_00_04_GMT,South America,NA,CHL
Denmark,2020-04-08,5402,331,218,15,1621,3563,127,933,38,64002,11050,2020_04_09_11_00_04_GMT,Europe,NA,DNK
Czechia,2020-04-08,5312,295,99,11,233,4980,103,496,9,98681,9215,2020_04_09_11_00_04_GMT,Europe,NA,CZE
Poland,2020-04-08,5205,357,159,30,222,4824,160,138,4,99284,2623,2020_04_09_11_00_04_GMT,Europe,NA,POL
Romania,2020-04-08,4761,344,220,23,528,4013,162,247,11,47207,2454,2020_04_09_11_00_04_GMT,Europe,NA,ROU
Japan,2020-04-08,4667,410,94,1,632,3941,99,37,0.7,55311,437,2020_04_09_11_00_04_GMT,Asia,NA,JPN
Ecuador,2020-04-08,4450,455,242,22,140,4068,146,252,14,14406,817,2020_04_09_11_00_04_GMT,South America,NA,ECU
Peru,2020-04-08,4342,1388,121,14,1333,2888,113,132,4,39599,1201,2020_04_09_11_00_04_GMT,South America,NA,PER
Pakistan,2020-04-08,4263,228,61,4,467,3735,25,19,0.3,42159,191,2020_04_09_11_00_04_GMT,Asia,NA,PAK
Malaysia,2020-04-08,4119,156,65,2,1487,2567,76,127,2,58240,1799,2020_04_09_11_00_04_GMT,Asia,NA,MYS
Philippines,2020-04-08,3870,106,182,5,96,3592,1,35,2,24500,224,2020_04_09_11_00_04_GMT,Asia,NA,PHL
Luxembourg,2020-04-08,3034,64,46,2,500,2488,34,4847,73,26573,42450,2020_04_09_11_00_04_GMT,Europe,NA,LUX
Indonesia,2020-04-08,2956,218,240,19,222,2494,NA,11,0.9,14354,52,2020_04_09_11_00_04_GMT,Asia,NA,IDN
Saudi Arabia,2020-04-08,2932,137,41,NA,631,2260,41,84,1,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,SAU
Mexico,2020-04-08,2785,346,141,16,633,2011,89,22,1,25410,197,2020_04_09_11_00_04_GMT,North America,NA,MEX
Serbia,2020-04-08,2666,219,65,4,118,2483,112,305,7,10761,1232,2020_04_09_11_00_04_GMT,Europe,NA,SRB
UAE,2020-04-08,2659,300,12,NA,239,2408,1,269,1,593095,59967,2020_04_09_11_00_04_GMT,Asia,NA,ARE
Panama,2020-04-08,2528,428,63,8,16,2449,101,586,15,11776,2729,2020_04_09_11_00_04_GMT,North America,NA,PAN
Finland,2020-04-08,2487,179,40,6,300,2147,82,449,7,36500,6588,2020_04_09_11_00_04_GMT,Europe,NA,FIN
Thailand,2020-04-08,2369,111,30,3,888,1451,61,34,0.4,71860,1030,2020_04_09_11_00_04_GMT,Asia,NA,THA
Qatar,2020-04-08,2210,153,6,NA,178,2026,37,767,2,41818,14515,2020_04_09_11_00_04_GMT,Asia,NA,QAT
Dominican Republic,2020-04-08,2111,155,108,10,50,1953,147,195,10,4542,419,2020_04_09_11_00_04_GMT,North America,NA,DOM
Colombia,2020-04-08,2054,274,55,5,123,1876,76,40,1,33575,660,2020_04_09_11_00_04_GMT,South America,NA,COL
Greece,2020-04-08,1884,52,83,2,269,1532,84,181,8,32528,3121,2020_04_09_11_00_04_GMT,Europe,NA,GRC
South Africa,2020-04-08,1845,96,18,5,95,1732,7,31,0.3,63776,1075,2020_04_09_11_00_04_GMT,Africa,NA,ZAF
Argentina,2020-04-08,1795,80,65,5,358,1372,96,40,1,13330,295,2020_04_09_11_00_04_GMT,South America,NA,ARG
Ukraine,2020-04-08,1668,206,52,7,35,1581,33,38,1,7205,165,2020_04_09_11_00_04_GMT,Europe,NA,UKR
Singapore,2020-04-08,1623,142,6,NA,406,1211,29,277,1,65000,11110,2020_04_09_11_00_04_GMT,Asia,NA,SGP
Iceland,2020-04-08,1616,30,6,NA,633,977,13,4736,18,30947,90689,2020_04_09_11_00_04_GMT,Europe,NA,ISL
Algeria,2020-04-08,1572,104,205,12,237,1130,46,36,5,3359,77,2020_04_09_11_00_04_GMT,Africa,NA,DZA
Egypt,2020-04-08,1560,110,103,9,305,1152,NA,15,1,25000,244,2020_04_09_11_00_04_GMT,Africa,NA,EGY
Croatia,2020-04-08,1343,61,19,1,179,1145,36,327,5,13125,3197,2020_04_09_11_00_04_GMT,Europe,NA,HRV
Morocco,2020-04-08,1275,91,93,3,97,1085,1,35,3,5752,156,2020_04_09_11_00_04_GMT,Africa,NA,MAR
New Zealand,2020-04-08,1210,50,1,NA,282,927,4,251,0.2,46875,9721,2020_04_09_11_00_04_GMT,Australia/Oceania,NA,NZL
Iraq,2020-04-08,1202,80,69,4,452,681,NA,30,2,28414,706,2020_04_09_11_00_04_GMT,Asia,NA,IRQ
Estonia,2020-04-08,1185,36,24,3,72,1089,11,893,18,24813,18705,2020_04_09_11_00_04_GMT,Europe,NA,EST
Moldova,2020-04-08,1174,118,27,5,40,1107,80,291,7,5108,1266,2020_04_09_11_00_04_GMT,Europe,NA,MDA
Slovenia,2020-04-08,1091,32,40,4,120,931,35,525,19,30669,14752,2020_04_09_11_00_04_GMT,Europe,NA,SVN
Belarus,2020-04-08,1066,205,13,NA,77,976,33,113,1,46000,4868,2020_04_09_11_00_04_GMT,Europe,NA,BLR
Hong Kong,2020-04-08,961,25,4,NA,264,693,14,128,0.5,96709,12900,2020_04_09_11_00_04_GMT,Asia,NA,HKG
Lithuania,2020-04-08,912,32,15,NA,8,889,21,335,6,30108,11060,2020_04_09_11_00_04_GMT,Europe,NA,LTU
Hungary,2020-04-08,895,78,58,11,94,743,17,93,6,25748,2665,2020_04_09_11_00_04_GMT,Europe,NA,HUN
Armenia,2020-04-08,881,28,9,1,114,758,30,297,3,5452,1840,2020_04_09_11_00_04_GMT,Asia,NA,ARM
Kuwait,2020-04-08,855,112,1,NA,111,743,21,200,0.2,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,KWT
Bahrain,2020-04-08,823,12,5,NA,477,341,3,484,3,52351,30766,2020_04_09_11_00_04_GMT,Asia,NA,BHR
Azerbaijan,2020-04-08,822,105,8,NA,63,751,23,81,0.8,53300,5257,2020_04_09_11_00_04_GMT,Asia,NA,AZE
Bosnia and Herzegovina,2020-04-08,804,40,34,1,79,691,4,245,10,6911,2106,2020_04_09_11_00_04_GMT,Europe,NA,BIH
Cameroon,2020-04-08,730,45,10,1,60,660,NA,27,0.4,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,CMR
Kazakhstan,2020-04-08,727,30,7,1,54,666,21,39,0.4,56775,3024,2020_04_09_11_00_04_GMT,Asia,NA,KAZ
Slovakia,2020-04-08,682,101,2,NA,16,664,3,125,0.4,19681,3605,2020_04_09_11_00_04_GMT,Europe,NA,SVK
Tunisia,2020-04-08,628,5,24,1,25,579,67,53,2,8878,751,2020_04_09_11_00_04_GMT,Africa,NA,TUN
North Macedonia,2020-04-08,617,18,29,3,35,553,15,296,14,6230,2990,2020_04_09_11_00_04_GMT,Europe,NA,MKD
Bulgaria,2020-04-08,593,16,24,1,42,527,27,85,3,15899,2288,2020_04_09_11_00_04_GMT,Europe,NA,BGR
Latvia,2020-04-08,577,29,2,NA,16,559,5,306,1,24036,12743,2020_04_09_11_00_04_GMT,Europe,NA,LVA
Lebanon,2020-04-08,576,28,19,NA,62,495,29,84,3,10808,1583,2020_04_09_11_00_04_GMT,Asia,NA,LBN
Andorra,2020-04-08,564,19,23,1,52,489,17,7300,298,1673,21653,2020_04_09_11_00_04_GMT,Europe,NA,AND
Uzbekistan,2020-04-08,545,25,3,1,30,512,8,16,0.09,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,UZB
Cyprus,2020-04-08,526,32,9,NA,52,465,13,436,7,14273,11822,2020_04_09_11_00_04_GMT,Asia,NA,CYP
Costa Rica,2020-04-08,502,19,3,1,29,470,15,99,0.6,6035,1185,2020_04_09_11_00_04_GMT,North America,NA,CRI
Cuba,2020-04-08,457,61,12,1,27,418,15,40,1,9410,831,2020_04_09_11_00_04_GMT,North America,NA,CUB
Uruguay,2020-04-08,456,32,7,NA,192,257,14,131,2,6175,1778,2020_04_09_11_00_04_GMT,South America,NA,URY
Afghanistan,2020-04-08,444,21,14,NA,29,401,NA,11,0.4,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,AFG
Oman,2020-04-08,419,48,2,NA,72,345,3,82,0.4,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,OMN
Burkina Faso,2020-04-08,414,30,23,4,134,257,NA,20,1,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,BFA
Albania,2020-04-08,400,17,22,NA,154,224,7,139,8,2989,1039,2020_04_09_11_00_04_GMT,Europe,NA,ALB
Ivory Coast,2020-04-08,384,35,3,NA,48,333,NA,15,0.1,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,CIV
Taiwan,2020-04-08,379,3,5,NA,67,307,NA,16,0.2,40702,1709,2020_04_09_11_00_04_GMT,Asia,NA,TWN
Réunion,2020-04-08,362,4,NA,NA,40,322,4,404,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,REU
Jordan,2020-04-08,358,5,6,NA,150,202,5,35,0.6,17000,1666,2020_04_09_11_00_04_GMT,Asia,NA,JOR
Channel Islands,2020-04-08,351,16,8,1,38,305,NA,2019,46,1157,6655,2020_04_09_11_00_04_GMT,Europe,NA,Channel Islands
Niger,2020-04-08,342,64,11,NA,28,303,NA,14,0.5,4199,173,2020_04_09_11_00_04_GMT,Africa,NA,NER
Ghana,2020-04-08,313,26,6,1,34,273,2,10,0.2,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,GHA
Honduras,2020-04-08,312,7,22,NA,6,284,10,32,2,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,HND
San Marino,2020-04-08,308,29,34,NA,45,229,14,9077,1002,722,21278,2020_04_09_11_00_04_GMT,Europe,NA,SMR
Malta,2020-04-08,299,6,1,1,16,282,4,677,2,12731,28833,2020_04_09_11_00_04_GMT,Europe,NA,MLT
Nigeria,2020-04-08,276,22,6,NA,44,226,2,1,0.03,5000,24,2020_04_09_11_00_04_GMT,Africa,NA,NGA
Mauritius,2020-04-08,273,5,7,NA,19,247,3,215,6,4913,3863,2020_04_09_11_00_04_GMT,Africa,NA,MUS
Kyrgyzstan,2020-04-08,270,42,4,NA,33,233,5,41,0.6,9618,1474,2020_04_09_11_00_04_GMT,Asia,NA,KGZ
Palestine,2020-04-08,263,2,1,NA,44,218,NA,52,0.2,15450,3029,2020_04_09_11_00_04_GMT,Asia,NA,PSE
Vietnam,2020-04-08,251,NA,NA,NA,126,125,8,3,NA,110124,1131,2020_04_09_11_00_04_GMT,Asia,NA,VNM
Montenegro,2020-04-08,248,7,2,NA,4,242,7,395,3,2329,3708,2020_04_09_11_00_04_GMT,Europe,NA,MNE
Senegal,2020-04-08,244,7,2,NA,113,129,1,15,0.1,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SEN
Bangladesh,2020-04-08,218,54,20,3,33,165,1,1,0.1,5164,31,2020_04_09_11_00_04_GMT,Asia,NA,BGD
Georgia,2020-04-08,211,15,3,NA,50,158,6,53,0.8,3271,820,2020_04_09_11_00_04_GMT,Asia,NA,GEO
Bolivia,2020-04-08,210,16,15,1,2,193,3,18,1,591,51,2020_04_09_11_00_04_GMT,South America,NA,BOL
Sri Lanka,2020-04-08,189,4,7,1,44,138,5,9,0.3,3248,152,2020_04_09_11_00_04_GMT,Asia,NA,LKA
Mayotte,2020-04-08,184,13,2,NA,22,160,3,674,7,1100,4032,2020_04_09_11_00_04_GMT,Africa,NA,MYT
Faeroe Islands,2020-04-08,184,NA,NA,NA,131,53,1,3766,NA,5153,105458,2020_04_09_11_00_04_GMT,Europe,NA,FRO
DRC,2020-04-08,180,NA,18,NA,9,153,NA,2,0.2,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,COD
Kenya,2020-04-08,179,7,6,NA,9,164,2,3,0.1,4973,92,2020_04_09_11_00_04_GMT,Africa,NA,KEN
Venezuela,2020-04-08,167,1,9,2,65,93,6,6,0.3,1779,63,2020_04_09_11_00_04_GMT,South America,NA,VEN
Guinea,2020-04-08,164,20,NA,NA,5,159,NA,12,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,GIN
Isle of Man,2020-04-08,158,8,1,NA,82,75,7,1858,12,1824,21450,2020_04_09_11_00_04_GMT,Europe,NA,IMN
Martinique,2020-04-08,154,2,6,2,50,98,19,410,16,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,MTQ
Guadeloupe,2020-04-08,141,2,8,1,43,90,13,352,20,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,GLP
Brunei,2020-04-08,135,NA,1,NA,91,43,3,309,2,8845,20218,2020_04_09_11_00_04_GMT,Asia,NA,BRN
Djibouti,2020-04-08,135,45,NA,NA,25,110,NA,137,NA,3106,3144,2020_04_09_11_00_04_GMT,Africa,NA,DJI
Gibraltar,2020-04-08,120,7,NA,NA,60,60,NA,3562,NA,1481,43958,2020_04_09_11_00_04_GMT,Europe,NA,GIB
Paraguay,2020-04-08,119,4,5,NA,15,99,1,17,0.7,2039,286,2020_04_09_11_00_04_GMT,South America,NA,PRY
Cambodia,2020-04-08,117,2,NA,NA,63,54,1,7,NA,5768,345,2020_04_09_11_00_04_GMT,Asia,NA,KHM
Rwanda,2020-04-08,110,5,NA,NA,7,103,NA,8,NA,806,62,2020_04_09_11_00_04_GMT,Africa,NA,RWA
Trinidad and Tobago,2020-04-08,107,NA,8,NA,1,98,NA,76,6,878,627,2020_04_09_11_00_04_GMT,North America,NA,TTO
El Salvador,2020-04-08,93,15,5,1,9,79,2,14,0.8,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,SLV
Madagascar,2020-04-08,93,5,NA,NA,11,82,1,3,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,MDG
Guatemala,2020-04-08,87,10,3,NA,17,67,3,5,0.2,1134,63,2020_04_09_11_00_04_GMT,North America,NA,GTM
French Guiana,2020-04-08,83,6,NA,NA,43,40,1,278,NA,NA,NA,2020_04_09_11_00_04_GMT,South America,NA,GUF
Monaco,2020-04-08,81,2,1,NA,4,76,4,2064,25,NA,NA,2020_04_09_11_00_04_GMT,Europe,NA,MCO
Liechtenstein,2020-04-08,78,NA,1,NA,55,22,NA,2046,26,900,23605,2020_04_09_11_00_04_GMT,Europe,NA,LIE
Aruba,2020-04-08,77,3,NA,NA,14,63,NA,721,NA,990,9273,2020_04_09_11_00_04_GMT,North America,NA,ABW
Togo,2020-04-08,70,5,3,NA,23,44,NA,8,0.4,1747,211,2020_04_09_11_00_04_GMT,Africa,NA,TGO
Jamaica,2020-04-08,63,NA,4,1,10,49,NA,21,1,540,182,2020_04_09_11_00_04_GMT,North America,NA,JAM
Barbados,2020-04-08,63,NA,3,NA,8,52,4,219,10,655,2279,2020_04_09_11_00_04_GMT,North America,NA,BRB
Mali,2020-04-08,59,3,7,2,16,36,NA,3,0.3,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,MLI
Ethiopia,2020-04-08,55,3,2,NA,4,49,1,0.5,0.02,2496,22,2020_04_09_11_00_04_GMT,Africa,NA,ETH
Uganda,2020-04-08,53,1,NA,NA,NA,53,NA,1,NA,3310,72,2020_04_09_11_00_04_GMT,Africa,NA,UGA
French Polynesia,2020-04-08,51,4,NA,NA,NA,51,NA,182,NA,744,2649,2020_04_09_11_00_04_GMT,Australia/Oceania,NA,PYF
Congo,2020-04-08,45,NA,5,NA,2,38,NA,8,0.9,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,COG
Cayman Islands,2020-04-08,45,NA,1,NA,6,38,NA,685,15,479,7288,2020_04_09_11_00_04_GMT,North America,NA,CYM
Macao,2020-04-08,45,1,NA,NA,10,35,1,69,NA,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,MAC
Bahamas,2020-04-08,40,7,7,1,5,28,1,102,18,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,BHS
Sint Maarten,2020-04-08,40,NA,6,NA,1,33,2,933,140,112,2612,2020_04_09_11_00_04_GMT,North America,NA,SXM
Bermuda,2020-04-08,39,NA,3,1,23,13,NA,626,48,315,5058,2020_04_09_11_00_04_GMT,North America,NA,BMU
Zambia,2020-04-08,39,NA,1,NA,7,31,1,2,0.05,1239,67,2020_04_09_11_00_04_GMT,Africa,NA,ZMB
Guyana,2020-04-08,37,4,6,1,8,23,4,47,8,145,184,2020_04_09_11_00_04_GMT,South America,NA,GUY
Gabon,2020-04-08,34,4,1,NA,1,32,NA,15,0.4,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,GAB
Eritrea,2020-04-08,33,2,NA,NA,NA,33,NA,9,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,ERI
Guinea-Bissau,2020-04-08,33,NA,NA,NA,NA,33,NA,17,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,GNB
Saint Martin,2020-04-08,32,NA,2,NA,7,23,6,828,52,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,MAF
Liberia,2020-04-08,31,17,4,1,3,24,NA,6,0.8,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,LBR
Haiti,2020-04-08,27,2,1,NA,NA,26,NA,2,0.09,257,23,2020_04_09_11_00_04_GMT,North America,NA,HTI
Benin,2020-04-08,26,NA,1,NA,5,20,NA,2,0.08,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,BEN
Tanzania,2020-04-08,25,1,1,NA,5,19,NA,0.4,0.02,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,TZA
Myanmar,2020-04-08,22,NA,3,2,NA,19,NA,0.4,0.06,1246,23,2020_04_09_11_00_04_GMT,Asia,NA,MMR
Libya,2020-04-08,21,1,1,NA,8,12,NA,3,0.1,355,52,2020_04_09_11_00_04_GMT,Africa,NA,LBY
Angola,2020-04-08,19,2,2,NA,2,15,NA,0.6,0.06,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,AGO
Antigua and Barbuda,2020-04-08,19,NA,2,1,NA,17,1,194,20,40,408,2020_04_09_11_00_04_GMT,North America,NA,ATG
Syria,2020-04-08,19,NA,2,NA,4,13,NA,1,0.1,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,SYR
Maldives,2020-04-08,19,NA,NA,NA,13,6,NA,35,NA,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,MDV
Equatorial Guinea,2020-04-08,18,2,NA,NA,3,15,NA,13,NA,854,609,2020_04_09_11_00_04_GMT,Africa,NA,GNQ
New Caledonia,2020-04-08,18,NA,NA,NA,1,17,NA,63,NA,2320,8126,2020_04_09_11_00_04_GMT,Australia/Oceania,NA,NCL
Mozambique,2020-04-08,17,7,NA,NA,1,16,NA,0.5,NA,467,15,2020_04_09_11_00_04_GMT,Africa,NA,MOZ
Mongolia,2020-04-08,16,1,NA,NA,4,12,NA,5,NA,NA,NA,2020_04_09_11_00_04_GMT,Asia,NA,MNG
Namibia,2020-04-08,16,NA,NA,NA,3,13,NA,6,NA,362,142,2020_04_09_11_00_04_GMT,Africa,NA,NAM
Dominica,2020-04-08,15,NA,NA,NA,1,14,NA,208,NA,293,4070,2020_04_09_11_00_04_GMT,North America,NA,DMA
Fiji,2020-04-08,15,NA,NA,NA,NA,15,NA,17,NA,NA,NA,2020_04_09_11_00_04_GMT,Australia/Oceania,NA,FJI
Laos,2020-04-08,15,1,NA,NA,NA,15,NA,2,NA,781,107,2020_04_09_11_00_04_GMT,Asia,NA,LAO
Sudan,2020-04-08,14,NA,2,NA,2,10,NA,0.3,0.05,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SDN
Curaçao,2020-04-08,14,1,1,NA,7,6,NA,85,6,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,CUW
Saint Lucia,2020-04-08,14,NA,NA,NA,1,13,NA,76,NA,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,LCA
Somalia,2020-04-08,12,4,1,1,1,10,NA,0.8,0.06,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SOM
Grenada,2020-04-08,12,NA,NA,NA,NA,12,2,107,NA,45,400,2020_04_09_11_00_04_GMT,North America,NA,GRD
Eswatini,2020-04-08,12,2,NA,NA,7,5,NA,10,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SWZ
Zimbabwe,2020-04-08,11,NA,3,1,NA,8,NA,0.7,0.2,371,25,2020_04_09_11_00_04_GMT,Africa,NA,ZWE
Greenland,2020-04-08,11,NA,NA,NA,11,0,NA,194,NA,770,13564,2020_04_09_11_00_04_GMT,North America,NA,GRL
Saint Kitts and Nevis,2020-04-08,11,NA,NA,NA,NA,11,NA,207,NA,183,3440,2020_04_09_11_00_04_GMT,North America,NA,KNA
Seychelles,2020-04-08,11,NA,NA,NA,NA,11,NA,112,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SYC
Suriname,2020-04-08,10,NA,1,NA,3,6,NA,17,2,NA,NA,2020_04_09_11_00_04_GMT,South America,NA,SUR
Chad,2020-04-08,10,NA,NA,NA,2,8,NA,0.6,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,TCD
Nepal,2020-04-08,9,NA,NA,NA,1,8,NA,0.3,NA,2366,81,2020_04_09_11_00_04_GMT,Asia,NA,NPL
Montserrat,2020-04-08,9,NA,NA,NA,NA,9,1,1803,NA,36,7212,2020_04_09_11_00_04_GMT,North America,NA,MSR
Belize,2020-04-08,8,1,1,NA,NA,7,1,20,3,268,674,2020_04_09_11_00_04_GMT,North America,NA,BLZ
Malawi,2020-04-08,8,NA,1,NA,NA,7,1,0.4,0.05,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,MWI
Turks and Caicos,2020-04-08,8,NA,1,NA,NA,7,NA,207,26,61,1576,2020_04_09_11_00_04_GMT,North America,NA,TCA
CAR,2020-04-08,8,NA,NA,NA,NA,8,NA,2,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,CAF
Vatican City,2020-04-08,8,1,NA,NA,2,6,NA,9988,NA,NA,NA,2020_04_09_11_00_04_GMT,Europe,NA,Vatican
St. Vincent Grenadines,2020-04-08,8,NA,NA,NA,1,7,NA,72,NA,56,505,2020_04_09_11_00_04_GMT,North America,NA,VCT
Cabo Verde,2020-04-08,7,NA,1,NA,1,5,NA,13,2,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,CPV
Sierra Leone,2020-04-08,7,1,NA,NA,NA,7,NA,0.9,NA,NA,NA,2020_04_09_11_00_04_GMT,Africa,NA,SLE
Botswana,2020-04-08,6,NA,1,NA,NA,5,NA,3,0.4,1154,491,2020_04_09_11_00_04_GMT,Africa,NA,BWA
Mauritania,2020-04-08,6,NA,1,NA,2,3,NA,1,0.2,67,14,2020_04_09_11_00_04_GMT,Africa,NA,MRT
Nicaragua,2020-04-08,6,NA,1,NA,NA,5,NA,0.9,0.2,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,NIC
St. Barth,2020-04-08,6,NA,NA,NA,1,5,NA,607,NA,NA,NA,2020_04_09_11_00_04_GMT,North America,NA,BLM
Bhutan,2020-04-08,5,NA,NA,NA,2,3,NA,6,NA,1166,1511,2020_04_09_11_00_04_GMT,Asia,NA,BTN
Falkland Islands,2020-04-08,5,3,NA,NA,1,4,NA,1437,NA,137,39368,2020_04_09_11_00_04_GMT,South America,NA,FLK
